id,account_age,no_follower,no_following,no_userfavourites,no_lists,no_tweets,no_retweets,no_hashtag,no_usermention,no_urls,no_char,no_digits,class
6665,1020,221,185,19,0,8017,0,0,1,1,101,0,non-spammer
6666,375,2926,2461,516,1,38881,0,0,0,1,109,0,non-spammer
6667,1263,59,53,35,0,978,4660,0,1,1,40,0,non-spammer
6668,48,24,122,30,0,5165,0,0,0,1,52,0,non-spammer
6669,667,0,9,0,0,469,0,1,0,1,37,1,non-spammer
6670,82,195,0,0,1,1068,0,2,0,1,54,0,non-spammer
6671,430,27,249,1,0,597,0,0,0,1,42,0,non-spammer
6672,1503,269,237,7,1,6302,0,0,2,1,116,1,non-spammer
6673,508,1680,1637,1749,3,6856,0,0,0,1,68,2,non-spammer
6674,174,36,303,0,0,319,0,0,0,2,1,0,non-spammer
6675,428,556,990,1608,3,13379,693,0,1,1,30,0,non-spammer
6676,1103,376,602,241,4,37741,0,0,0,1,39,0,non-spammer
6677,771,1084,836,0,82,27909,0,1,0,1,49,0,non-spammer
6678,999,145,96,561,5,1893,6,0,1,1,88,0,non-spammer
6679,813,297,291,222,0,9593,1,0,2,1,52,0,non-spammer
6680,114,37,38,0,0,1529,0,0,0,1,59,0,non-spammer
6681,742,1017,103,14,1,3994,0,0,0,1,63,2,non-spammer
6682,953,154,339,75,0,7094,0,1,0,1,104,0,non-spammer
6683,154,85,95,4,0,18502,0,0,0,1,55,0,non-spammer
6684,503,902,1992,0,10,18143,0,0,0,1,45,5,non-spammer
6685,393,9,27,0,1,37337,0,1,0,1,38,0,non-spammer
6686,433,2641,1867,3295,0,53892,1,0,2,1,50,0,non-spammer
6687,1426,28,119,203,1,2807,0,0,0,1,45,0,non-spammer
6688,80,0,0,0,0,38290,0,0,0,1,36,6,non-spammer
6689,1820,297,423,283,3,9575,0,0,0,1,79,0,non-spammer
6690,2127,435,1067,114,27,3471,0,1,1,1,57,3,non-spammer
6691,53,0,0,0,0,123,1111,0,1,1,118,6,non-spammer
6692,8,210,416,19,0,46,0,0,0,1,20,0,non-spammer
6693,278,329,403,731,8,4759,0,0,1,1,27,4,non-spammer
6694,1143,245,287,3605,8,24437,2,0,1,1,46,1,non-spammer
6695,562,581,88,0,18,421616,0,0,0,1,105,2,non-spammer
6696,50,174,199,318,1,1492,0,0,1,1,24,2,non-spammer
6697,237,2,15,0,0,932,0,1,0,1,95,2,non-spammer
6698,767,88,75,50,0,386,5174,0,1,1,89,0,non-spammer
6699,840,143,970,1419,0,27850,545,1,1,1,71,4,non-spammer
6700,1178,15333,7404,46,1171,109614,0,0,0,1,80,2,non-spammer
6701,87,531,638,311,6,6916,3,0,1,1,88,10,non-spammer
6702,1638,133,249,200,2,10806,0,2,0,1,76,1,non-spammer
6703,46,116,111,0,0,1693,0,0,0,1,78,0,non-spammer
6704,1058,531,235,39,1,23080,0,0,1,1,87,0,non-spammer
6705,1765,1678,402,3173,3,19778,0,1,0,1,25,0,non-spammer
6706,7,0,0,33,0,34,483,0,1,1,33,0,non-spammer
6707,746,26,72,7,0,1163,0,0,0,1,14,1,non-spammer
6708,1896,222,10,0,3,85829,0,1,0,1,63,0,non-spammer
6709,1593,3420,1597,8,119,23550,0,0,0,1,118,0,non-spammer
6710,120,10,0,0,0,20364,0,0,0,1,78,0,non-spammer
6711,43,28,15,0,0,989,1,0,1,1,77,0,non-spammer
6712,720,277,156,410,0,10867,0,0,1,1,51,0,non-spammer
6713,62,43,244,0,0,6544,0,0,0,1,62,0,non-spammer
6714,176,536,796,0,0,81469,0,0,0,1,104,2,non-spammer
6715,1281,66,513,7,0,1347,0,0,0,1,78,0,non-spammer
6716,262,29,85,15,0,167,0,0,0,1,79,0,non-spammer
6717,789,0,0,0,0,794,0,0,0,1,0,0,non-spammer
6718,1835,98,166,63,1,4699,146,0,1,1,71,6,non-spammer
6719,842,400,50,0,1,4461,0,1,0,1,73,1,non-spammer
6720,204,42,85,33,0,388,0,1,0,1,46,0,non-spammer
6721,1538,145,76,36,3,16995,44,0,1,1,110,0,non-spammer
6722,857,702,902,139,5,6431,0,0,0,1,0,0,non-spammer
6723,23,234,36,6,0,1310,713,0,2,1,96,4,non-spammer
6724,568,461,633,18,0,8156,0,0,1,2,90,5,non-spammer
6725,494,139,142,22,0,1569,0,0,2,1,97,0,non-spammer
6726,1033,799,388,1,22,1471,1,0,2,1,118,2,non-spammer
6727,1192,0,236,0,0,53,0,1,0,2,36,3,non-spammer
6728,752,50,60,0,0,275,0,0,0,1,103,0,non-spammer
6729,361,152,149,197,9,20301,0,1,0,1,64,0,non-spammer
6730,24,58,144,2,0,193,5919,0,1,1,40,0,non-spammer
6731,175,83,5,4,0,246,11,3,1,1,107,0,non-spammer
6732,350,114,115,470,0,4021,0,0,0,1,59,0,non-spammer
6733,1218,4657,1635,110,5,28789,1,4,1,1,91,0,non-spammer
6734,11,34,41,0,0,7729,0,0,0,5,13,6,non-spammer
6735,787,390,619,2,0,1081,0,0,0,2,96,2,non-spammer
6736,1134,706,1141,148,26,29477,0,1,0,1,95,12,non-spammer
6737,460,1629,1969,0,4,80117,0,3,0,1,118,0,non-spammer
6738,359,3425,2636,2390,12,4830,0,0,0,1,90,2,non-spammer
6739,1226,179,161,1077,0,10873,0,0,0,1,81,0,non-spammer
6740,1381,122,142,56,2,14895,0,0,0,1,25,0,non-spammer
6741,1421,329,191,316,20,12480,0,1,1,1,79,3,non-spammer
6742,77,23,129,12,0,920,0,0,0,1,58,1,non-spammer
6743,1044,11,2004,15,0,271,169,1,1,1,118,1,non-spammer
6744,1430,45,332,1,0,314,83,0,3,1,100,5,non-spammer
6745,2114,441,1831,320,4,3241,0,1,2,1,67,0,non-spammer
6746,851,368,242,1025,0,12992,2523,0,1,1,97,0,non-spammer
6747,793,36,38,65,0,1755,0,7,0,1,98,0,non-spammer
6748,287,0,0,45,0,46,3998,7,2,1,122,0,non-spammer
6749,376,381,469,12,1,3763,568,0,1,1,89,0,non-spammer
6750,1040,2448,561,2,27,61769,0,0,1,1,105,0,non-spammer
6751,417,287,314,142,0,1494,0,0,0,1,87,2,non-spammer
6752,575,301,264,0,1,1189,0,0,0,1,64,0,non-spammer
6753,561,118,75,7,0,1295,6782,0,1,1,39,0,non-spammer
6754,857,226,0,0,0,41560,0,1,0,1,100,0,non-spammer
6755,36,1,6,0,0,876,0,0,0,1,7,0,non-spammer
6756,65,110,259,6,0,186,0,1,0,1,117,0,non-spammer
6757,1109,197,233,541,4,25556,0,0,0,1,30,0,non-spammer
6758,1313,1913,883,6363,84,16252,1,1,1,1,77,0,non-spammer
6759,16,56,55,2,0,433,0,0,0,1,25,0,non-spammer
6760,1194,227,210,482,2,4809,0,0,0,1,113,0,non-spammer
6761,1511,240,196,711,23,7575,1,0,1,1,116,0,non-spammer
6762,1027,721,499,399,1,22377,0,0,0,1,39,0,non-spammer
6763,517,0,1,0,0,174,0,0,0,1,36,0,non-spammer
6764,966,416,466,1605,3,17008,0,0,0,1,31,0,non-spammer
6765,1044,470,326,21,23,5804,0,1,1,1,71,3,non-spammer
6766,1845,485,464,5,23,2188,0,2,1,2,89,0,non-spammer
6767,1316,0,0,0,0,1004,15,1,1,1,41,4,non-spammer
6768,54,0,0,0,0,20365,0,0,0,1,48,3,non-spammer
6769,912,77,149,1,0,301,0,0,0,1,101,0,non-spammer
6770,10,0,0,0,0,15,0,2,0,1,103,0,non-spammer
6771,669,367,468,361,8,29966,4,1,1,1,47,4,non-spammer
6772,1283,259,816,4,4,8897,0,0,0,1,3,0,non-spammer
6773,588,6472,137,1209,64,11540,202,0,1,1,76,4,non-spammer
6774,252,1822,208,12,0,66748,0,1,0,1,114,2,non-spammer
6775,1841,58,98,4,1,1299,0,0,0,1,84,0,non-spammer
6776,1802,1827,654,26,44,158323,0,2,0,1,109,10,non-spammer
6777,997,377,1296,4,7,117,0,0,0,1,23,0,non-spammer
6778,304,1696,1900,0,3,8538,0,1,0,1,89,0,non-spammer
6779,467,145,309,1424,1,10765,45,0,1,1,54,0,non-spammer
6780,263,81,9,0,1,38640,0,0,0,1,109,0,non-spammer
6781,1498,35762,9247,26,5,85499,0,0,0,2,66,0,non-spammer
6782,1168,190,0,0,6,51604,0,0,0,1,115,0,non-spammer
6783,649,467,421,0,1,11937,0,0,0,1,74,0,non-spammer
6784,1420,350,699,9523,13,13675,0,1,0,1,51,0,non-spammer
6785,526,393,513,10553,0,10896,0,2,0,1,110,0,non-spammer
6786,499,177,198,43,0,1146,0,0,0,1,51,0,non-spammer
6787,911,270,734,118,1,2139,0,0,1,2,48,0,non-spammer
6788,294,4,393,0,0,585,0,0,0,1,44,0,non-spammer
6789,39,0,0,0,0,24,4228,0,1,1,95,0,non-spammer
6790,214,71,21,0,0,20382,0,0,0,1,41,2,non-spammer
6791,1990,4645,4841,25784,105,94929,0,0,1,1,56,1,non-spammer
6792,408,811,1998,0,0,12855,0,0,1,1,71,0,non-spammer
6793,388,1222,823,1210,1,43604,0,0,0,1,45,0,non-spammer
6794,319,5990,6332,0,3,7845,0,0,0,1,30,0,non-spammer
6795,1708,802,906,31,12,35480,0,1,1,1,71,0,non-spammer
6796,706,359,1115,243,1,2169,0,0,0,1,82,0,non-spammer
6797,1168,305,0,0,9,63897,0,0,0,1,116,0,non-spammer
6798,276,78,89,14,1,852,21,0,1,1,26,0,non-spammer
6799,698,2861,3016,0,59,7440,0,1,2,1,115,10,non-spammer
6800,1917,6247,4628,31,387,12266,0,0,0,1,53,0,non-spammer
6801,298,1133,1610,0,15,5661,0,1,0,1,92,0,non-spammer
6802,1233,1011,978,1368,33,159933,0,0,0,1,63,1,non-spammer
6803,804,181,224,2,0,5887,0,1,1,1,96,0,non-spammer
6804,1653,1433,1810,707,64,4286,0,0,1,1,60,0,non-spammer
6805,1596,0,352,0,0,593,4,1,1,1,46,2,non-spammer
6806,9,6,19,0,0,744,0,0,1,1,25,4,non-spammer
6807,191,5,69,0,0,22,0,0,0,1,67,0,non-spammer
6808,349,84,0,0,0,15531,0,0,0,1,59,0,non-spammer
6809,780,3261,730,11,7,79738,0,0,0,1,83,0,non-spammer
6810,841,326,306,108,0,2650,0,0,0,1,6,0,non-spammer
6811,1218,48,139,6,0,211,0,0,0,1,7,0,non-spammer
6812,1509,8,31,0,0,3375,0,1,0,1,67,1,non-spammer
6813,9,138,69,12,0,10126,0,0,0,6,7,0,non-spammer
6814,926,503,529,330,10,191394,28,0,1,1,118,3,non-spammer
6815,263,773,291,0,19,87204,0,3,0,1,65,0,non-spammer
6816,731,132,151,695,0,2420,26,0,1,1,54,4,non-spammer
6817,152,132,172,23,0,2450,0,0,0,1,67,0,non-spammer
6818,158,163,127,4832,0,2140,0,0,1,1,28,4,non-spammer
6819,679,312,0,0,4,167635,0,0,0,1,104,0,non-spammer
6820,291,343,259,20,0,2305,0,0,0,1,47,0,non-spammer
6821,1796,13827,2853,42,657,42730,0,0,0,1,87,0,non-spammer
6822,1722,931,376,2330,2,6578,0,0,0,1,23,0,non-spammer
6823,24,0,0,0,0,837,0,0,0,1,92,0,non-spammer
6824,1748,139,115,129,3,5579,0,0,0,1,99,0,non-spammer
6825,674,0,11,4,0,94,0,0,0,1,109,3,non-spammer
6826,1644,3,25,2,0,2262,0,0,1,1,58,0,non-spammer
6827,332,629,1121,1635,1,23340,5,0,1,1,110,0,non-spammer
6828,811,11613,319,1,14,5182,0,1,0,1,60,0,non-spammer
6829,52,129,153,0,0,2219,411,2,1,1,71,0,non-spammer
6830,329,2825,3109,0,3,70868,0,0,0,1,86,0,non-spammer
6831,748,111124,313,2230,193,154095,80,0,1,1,102,1,non-spammer
6832,392,9957,9778,0,17,154430,0,0,0,1,36,0,non-spammer
6833,128,824,898,0,0,93,0,0,0,1,91,0,non-spammer
6834,932,194,636,108,1,24705,0,0,0,1,57,4,non-spammer
6835,651,29,317,142,0,1568,0,3,0,1,81,0,non-spammer
6836,1366,361,334,552,2,15307,0,3,0,1,44,0,non-spammer
6837,106,0,0,13,0,14,7072,0,1,1,109,5,non-spammer
6838,1315,64,54,10,0,4614,0,0,0,1,58,0,non-spammer
6839,1259,730,1456,1,1,8064,0,0,0,1,79,0,non-spammer
6840,919,36,78,13,0,393,0,0,1,1,44,0,non-spammer
6841,775,419,296,113,3,7708,0,0,0,1,96,0,non-spammer
6842,1839,763,459,40692,88,86560,0,0,0,1,46,0,non-spammer
6843,1683,90,55,226,8,5924,0,0,0,1,35,0,non-spammer
6844,1453,304,1203,55,0,1751,0,0,0,1,49,0,non-spammer
6845,1235,910,509,33,3,21302,0,0,0,1,55,0,non-spammer
6846,1724,382,609,4410,2,13722,0,0,0,1,82,0,non-spammer
6847,667,12,57,15,0,7936,0,0,0,1,69,4,non-spammer
6848,1748,2757,2726,10203,32,25484,0,1,0,1,47,0,non-spammer
6849,480,428,265,178,0,12345,0,0,1,1,116,0,non-spammer
6850,759,117,91,91,0,4719,0,1,0,1,9,0,non-spammer
6851,971,1083,1783,0,46,5529,0,0,0,1,107,2,non-spammer
6852,560,887,223,3409,33,4639,0,0,0,1,45,0,non-spammer
6853,1257,319,250,0,0,13619,0,0,0,1,53,0,non-spammer
6854,537,212,334,33,3,8518,0,0,0,1,113,0,non-spammer
6855,1299,203,122,1,0,7393,26,1,1,1,83,0,non-spammer
6856,1,3,32,22,0,88,0,0,0,1,0,0,non-spammer
6857,1722,381,502,24,12,26306,0,2,0,1,29,1,non-spammer
6858,818,1350,108,0,15,22834,0,0,0,1,77,0,non-spammer
6859,608,233,171,157,0,8815,0,7,0,1,91,0,non-spammer
6860,677,271,237,140,0,2964,0,0,0,1,16,1,non-spammer
6861,285,266,338,7378,12,33298,0,1,0,1,31,10,non-spammer
6862,43,146,153,0,0,1738,1,0,1,1,104,0,non-spammer
6863,702,252,197,8910,2,11792,139,0,1,1,84,0,non-spammer
6864,64,5,103,0,0,57,66,0,1,5,22,2,non-spammer
6865,620,924,1261,145,4,4949,0,1,0,1,32,0,non-spammer
6866,503,16,39,0,0,83,0,0,1,1,93,11,non-spammer
6867,1654,845,891,1915,41,9789,0,0,0,1,52,2,non-spammer
6868,545,51222,14,16,396,2095,0,0,0,1,118,8,non-spammer
6869,662,1023,36,0,2,51566,0,0,0,1,101,1,non-spammer
6870,1537,42234,368,3,451,51675,0,0,0,1,8,0,non-spammer
6871,1097,119,122,84,1,3857,0,0,0,1,29,0,non-spammer
6872,614,112,127,2,0,4854,0,0,0,1,49,1,non-spammer
6873,98,154,176,2,0,904,0,0,2,1,106,2,non-spammer
6874,418,60,256,3,0,96,0,0,0,1,51,0,non-spammer
6875,76,38,44,0,0,16562,0,4,0,1,117,0,non-spammer
6876,1654,1412,24,0,35,71135,0,0,0,1,118,4,non-spammer
6877,427,305,290,177,0,4977,0,0,0,1,29,0,non-spammer
6878,726,14,29,15,0,299,1577,2,1,1,107,0,non-spammer
6879,958,656,439,93,0,33042,0,0,0,1,82,0,non-spammer
6880,1244,1470,1497,6619,32,80485,254,0,1,1,54,10,non-spammer
6881,1486,99,122,25,0,3117,0,0,0,1,84,0,non-spammer
6882,825,1383,1947,0,2,98525,0,0,0,1,65,0,non-spammer
6883,28,919,855,15,0,7449,416,0,2,1,96,4,non-spammer
6884,169,23,76,15,0,754,0,1,1,1,95,0,non-spammer
6885,672,74,0,10,1,18356,0,0,0,1,90,0,non-spammer
6886,1061,54,102,0,0,961,0,1,0,1,46,7,non-spammer
6887,1536,1294,1233,724,55,3581,0,0,1,1,118,3,non-spammer
6888,1730,1833,1679,29,32,43013,0,0,0,1,87,0,non-spammer
6889,111,559,460,19,3,511,0,1,0,1,100,2,non-spammer
6890,1432,4434,4227,6,123,4830,0,0,0,1,40,1,non-spammer
6891,1128,18,63,1,0,2638,46,1,1,1,106,4,non-spammer
6892,1535,358,311,5,2,7497,0,0,0,1,73,0,non-spammer
6893,63,1249,1391,0,2,15126,0,1,0,1,89,2,non-spammer
6894,74,279,2001,83,0,2486,0,1,0,1,111,0,non-spammer
6895,37,0,0,0,0,17812,0,0,0,1,34,4,non-spammer
6896,691,26,169,10,0,163,0,0,0,1,42,0,non-spammer
6897,669,651,982,447,26,3255,0,0,0,1,23,0,non-spammer
6898,358,25,83,9,0,10516,0,0,0,1,20,0,non-spammer
6899,590,609,301,123,1,17127,0,0,0,1,28,0,non-spammer
6900,1350,98,210,29,0,765,0,5,0,1,62,0,non-spammer
6901,1626,332,189,23,18,16269,0,0,0,1,43,3,non-spammer
6902,848,423,303,14,0,18590,0,0,0,1,25,1,non-spammer
6903,2405,14677,2983,32,1113,19453,0,0,0,1,62,4,non-spammer
6904,883,52216,774,10,68,45602,0,0,0,2,52,0,non-spammer
6905,243,303,330,225,0,1316,0,0,0,1,77,2,non-spammer
6906,439,330,347,848,0,18670,0,0,0,1,58,0,non-spammer
6907,1649,10203,328,17,275,18899,0,1,1,1,118,0,non-spammer
6908,1262,100,91,35,0,956,0,9,0,1,85,0,non-spammer
6909,106,10,189,11,0,222,2026,0,1,1,110,2,non-spammer
6910,0,0,0,0,0,3,14063,0,1,1,48,0,non-spammer
6911,83,117,112,239,0,1722,0,0,0,1,77,0,non-spammer
6912,1334,248,242,45,0,13088,0,0,0,1,18,0,non-spammer
6913,46,193,175,99,3,896,0,5,0,1,104,0,non-spammer
6914,879,465,90,2,7,8792,0,0,0,1,58,0,non-spammer
6915,1170,1191,1035,180,0,44317,0,0,0,1,77,3,non-spammer
6916,3,5,9,0,0,1,2,0,1,1,84,1,non-spammer
6917,11,74,103,117,0,698,0,0,0,1,28,0,non-spammer
6918,1578,741,840,89,1,4434,0,0,0,1,40,0,non-spammer
6919,1274,3428,2660,353,53,1560,0,0,0,1,100,0,non-spammer
6920,802,4,47,133,0,979,0,0,0,1,42,0,non-spammer
6921,498,379,331,3728,1,6397,0,0,0,1,46,0,non-spammer
6922,0,1,11,0,0,4,0,0,1,1,56,0,non-spammer
6923,268,379,373,16,0,6910,0,0,0,1,114,0,non-spammer
6924,1493,309,289,2,0,7119,0,0,0,1,91,0,non-spammer
6925,7,0,0,34,0,35,7175,0,1,1,109,5,non-spammer
6926,1033,433,1102,20,2,1922,0,0,0,1,107,0,non-spammer
6927,1692,96,316,2,3,222,0,0,0,1,58,0,non-spammer
6928,1651,2237,534,101,5,21865,0,0,1,1,113,0,non-spammer
6929,198,7716,3362,26,0,1690,0,0,0,1,71,0,non-spammer
6930,636,601,585,182,0,9245,0,0,1,1,49,1,non-spammer
6931,1845,123639,414,8737,969,11960,0,1,0,1,85,0,non-spammer
6932,46,0,0,0,0,34,3442,0,1,1,48,0,non-spammer
6933,1623,1055,178,30,39,16403,0,0,1,1,108,0,non-spammer
6934,117,1276,1836,0,5,3930,0,0,0,1,114,0,non-spammer
6935,1015,653,429,303,1,57925,0,0,3,1,109,0,non-spammer
6936,770,328,1423,0,4,209,0,4,0,2,93,12,non-spammer
6937,680,454,1286,18,2,18093,0,0,0,1,14,0,non-spammer
6938,659,1089,4,65,0,14759,0,0,0,1,51,2,non-spammer
6939,287,0,0,51,0,52,5024,1,1,1,116,8,non-spammer
6940,784,394,279,773,1,9860,0,1,0,1,4,0,non-spammer
6941,1123,107,7,0,7,9030,0,0,0,1,99,0,non-spammer
6942,1069,9,55,0,0,233,0,0,0,1,0,0,non-spammer
6943,268,1149,1136,19,7,15651,0,0,1,1,51,5,non-spammer
6944,1462,364,363,83,2,11501,0,0,0,1,81,0,non-spammer
6945,48,331,314,1,0,14861,0,10,0,1,118,0,non-spammer
6946,1633,3792,3803,1598,3,22229,0,0,0,1,81,0,non-spammer
6947,1306,1192,667,9,8,25758,0,0,0,1,83,0,non-spammer
6948,273,263,246,23,1,11907,0,0,0,1,76,2,non-spammer
6949,887,18,44,8,0,262,0,1,0,1,70,4,non-spammer
6950,964,3,3,0,0,728,1,1,1,1,51,4,non-spammer
6951,329,1436,2001,0,5,19682,0,0,0,1,55,0,non-spammer
6952,639,331,292,62,1,19484,0,0,0,1,68,0,non-spammer
6953,1465,340,295,40,2,11101,0,0,0,1,114,1,non-spammer
6954,359,3,32,4,0,16,0,0,0,1,35,0,non-spammer
6955,1181,319,275,2722,0,41988,0,0,0,1,18,0,non-spammer
6956,479,206,140,1877,18,49523,0,1,0,1,45,11,non-spammer
6957,872,481,471,477,39,34265,0,1,0,1,99,26,non-spammer
6958,47,0,0,0,0,2187,0,0,0,1,42,0,non-spammer
6959,1245,6,50,3,0,46,0,1,0,2,56,4,non-spammer
6960,569,659,1168,283,0,12410,0,0,0,1,116,0,non-spammer
6961,1433,154,2,23,3,75356,0,0,0,1,14,0,non-spammer
6962,122,749,840,0,0,753,0,0,0,1,94,15,non-spammer
6963,168,4,81,50,0,258,16,0,1,1,121,2,non-spammer
6964,1083,4350,410,2371,106,15814,1,0,2,1,57,0,non-spammer
6965,20,21,21,18,0,91,0,0,1,1,93,0,non-spammer
6966,752,221,227,2189,0,5469,0,0,0,1,0,0,non-spammer
6967,1314,1023,1045,0,88,8471,0,0,0,1,81,0,non-spammer
6968,584,237,368,25,0,10060,0,0,0,1,116,2,non-spammer
6969,148,40,41,77,0,1105,0,0,0,1,35,0,non-spammer
6970,170,538,443,1,18,42693,0,0,0,1,62,0,non-spammer
6971,654,1,14,0,0,73,0,3,0,1,114,0,non-spammer
6972,321,123,161,77,1,2555,0,1,1,1,115,0,non-spammer
6973,164,0,3,0,0,1472,0,1,0,1,27,4,non-spammer
6974,94,23,19,43,0,814,0,0,0,1,22,0,non-spammer
6975,1168,506,623,518,5,33302,0,0,0,1,23,0,non-spammer
6976,834,285584,145,326,1822,71273,0,0,0,1,39,3,non-spammer
6977,1165,169,113,21,0,12100,1126,0,1,1,69,1,non-spammer
6978,474,365,295,1507,0,7215,0,0,0,1,67,2,non-spammer
6979,639,161,326,2,2,1251,0,0,0,1,27,0,non-spammer
6980,1390,452,340,0,1,21974,0,0,0,1,103,0,non-spammer
6981,914,245,241,1,0,386,0,0,1,1,33,0,non-spammer
6982,669,4079,4011,6,23,67490,0,0,0,2,92,2,non-spammer
6983,159,0,1,1,0,88,2586,3,1,1,84,0,non-spammer
6984,41,84,0,0,0,13606,0,0,0,1,114,0,non-spammer
6985,1449,692,883,3823,44,2946,0,0,1,1,9,0,non-spammer
6986,303,357,360,0,1,2763,0,0,0,1,28,0,non-spammer
6987,1609,299,113,1790,9,77159,13,0,1,1,65,0,non-spammer
6988,467,48,127,2,0,206,0,0,0,1,76,2,non-spammer
6989,741,156,138,6,1,508,0,5,0,1,100,0,non-spammer
6990,15,130,423,51,0,546,0,0,0,2,63,18,non-spammer
6991,665,1273,1478,0,2,39941,0,0,0,1,31,0,non-spammer
6992,59,15,58,0,0,92,12,1,1,1,116,0,non-spammer
6993,7,0,0,47,0,48,7433,0,1,1,33,0,non-spammer
6994,1630,137,189,1,3,5171,0,0,0,1,84,0,non-spammer
6995,1009,101,116,0,10,12494,0,0,0,1,53,0,non-spammer
6996,1736,124,122,5,1,174,0,1,1,1,74,0,non-spammer
6997,1678,1066,598,5159,62,27575,3,0,1,1,46,0,non-spammer
6998,35,65,10,0,3,18996,0,0,0,1,91,4,non-spammer
6999,910,565,416,41,0,8767,0,0,0,1,105,2,non-spammer
7000,883,944,495,3572,0,19880,1,0,2,1,61,0,non-spammer
7001,506,254,111,9,1,19589,0,0,0,1,20,0,non-spammer
7002,766,61,121,14,0,1049,65,0,2,1,99,4,non-spammer
7003,459,416,679,7,0,51041,0,0,0,1,86,0,non-spammer
7004,168,50,526,0,1,409,0,0,0,1,102,0,non-spammer
7005,649,339,567,169,0,23457,1,1,1,1,83,2,non-spammer
7006,873,381,566,81,0,1904,0,0,0,1,50,0,non-spammer
7007,905,62,150,3,0,1079,0,4,0,1,39,0,non-spammer
7008,724,162,72,16,0,8490,0,1,0,1,31,0,non-spammer
7009,547,201,446,114,2,811,0,1,0,1,28,0,non-spammer
7010,119,20,0,0,0,24926,0,0,0,1,88,2,non-spammer
7011,1490,761,257,23,16,13046,11,0,1,1,89,6,non-spammer
7012,1623,88,1,0,2,14797,0,0,0,1,88,5,non-spammer
7013,1254,160,129,4,1,3497,0,0,0,1,81,0,non-spammer
7014,1662,285,282,20,0,2122,0,0,0,1,81,0,non-spammer
7015,1435,4259,4601,225,21,255957,0,0,1,1,62,1,non-spammer
7016,476,198,139,156,0,2727,80,0,1,1,112,5,non-spammer
7017,594,15,8,0,0,45147,0,0,0,1,64,8,non-spammer
7018,837,163,806,65,5,2818,0,0,1,2,89,0,non-spammer
7019,1745,132,146,5,7,5806,0,0,1,1,34,1,non-spammer
7020,976,565,585,881,28,28455,0,1,0,1,33,8,non-spammer
7021,346,158,109,2552,2,17782,0,0,0,1,7,0,non-spammer
7022,1100,172,114,15,2,3868,23,0,1,1,57,1,non-spammer
7023,778,283,0,0,1,36356,0,3,0,1,72,0,non-spammer
7024,909,0,3,0,0,720,0,0,0,1,31,0,non-spammer
7025,288,256,554,3749,5,18441,0,0,0,2,43,0,non-spammer
7026,939,58,171,940,3,1955,0,0,2,1,117,4,non-spammer
7027,473,181,274,19,3,924,0,0,0,1,99,0,non-spammer
7028,1100,92,158,1,0,848,0,1,1,1,93,4,non-spammer
7029,258,2439,1111,1205,3,10286,0,2,3,1,114,4,non-spammer
7030,1630,1944,1922,50,85,1639,12,0,1,1,53,4,non-spammer
7031,1363,60,537,6,1,1631,0,0,0,1,82,0,non-spammer
7032,1131,1167,998,25,0,19365,0,0,0,1,27,0,non-spammer
7033,1170,1154,1060,2721,7,7097,1,1,1,1,115,3,non-spammer
7034,809,57,45,5,0,1139,0,0,0,1,81,0,non-spammer
7035,362,2000,2088,0,24,244114,0,1,0,1,59,3,non-spammer
7036,1841,7098,1327,239,86,33715,0,0,0,1,81,0,non-spammer
7037,1441,4544,712,302,260,23478,0,0,1,1,56,4,non-spammer
7038,295,0,1,0,0,30,0,0,0,1,76,4,non-spammer
7039,13,582,287,0,0,13683,88,0,1,1,118,5,non-spammer
7040,792,432,481,1903,20,62618,729,0,1,1,90,7,non-spammer
7041,1208,875,734,94,1,22971,0,0,4,1,81,1,non-spammer
7042,1224,2988,509,1066,21,121713,0,0,0,1,81,0,non-spammer
7043,1719,279,4,10,4,104106,0,0,0,1,50,0,non-spammer
7044,1165,233,271,2,0,12969,0,0,0,1,35,0,non-spammer
7045,1677,5437,2739,12,124,33819,0,0,0,1,109,0,non-spammer
7046,1801,25565,137,11652,877,10716,4,1,2,1,111,0,non-spammer
7047,675,287,356,6651,7,13317,0,0,0,1,86,9,non-spammer
7048,1110,306,572,594,1,13098,0,0,0,1,38,0,non-spammer
7049,745,157,228,1,3,563,0,0,0,1,111,0,non-spammer
7050,443,2055,1981,1359,1,3004,0,0,0,1,62,0,non-spammer
7051,1650,991,808,87,8,10489,0,0,0,1,86,0,non-spammer
7052,218,41,48,0,2,13474,1,2,1,1,89,3,non-spammer
7053,1422,1166,945,1252,38,56604,0,0,1,1,115,0,non-spammer
7054,996,9,0,0,0,9953,0,0,0,1,49,5,non-spammer
7055,86,198,453,217,0,742,0,1,0,1,115,6,non-spammer
7056,701,2670,1283,614,0,63009,0,0,0,1,27,0,non-spammer
7057,539,2099,2303,0,1,239,0,0,0,1,71,2,non-spammer
7058,337,29,101,0,0,990,0,1,0,1,55,8,non-spammer
7059,287,0,0,42,0,43,1968,1,1,1,116,8,non-spammer
7060,19,9,7,0,0,315,0,0,0,1,113,16,non-spammer
7061,1456,146,96,269,17,15812,0,0,0,1,116,0,non-spammer
7062,409,442,1034,733,0,6506,0,0,0,1,34,0,non-spammer
7063,75,165,213,991,0,1899,42,0,1,1,20,1,non-spammer
7064,1323,534,544,3718,1,15056,0,0,0,1,41,0,non-spammer
7065,59,54,166,23,0,115,0,0,1,1,71,0,non-spammer
